Time,Quadrant Number,Ball Colour,Type
12.233333333333333,4,Color_3,Exit
12.233333333333333,2,Color_4,Exit
12.3,2,Color_1,Entry
12.3,1,Color_3,Entry
12.3,1,Color_1,Exit
12.3,2,Color_3,Exit
12.333333333333334,1,Color_1,Entry
12.333333333333334,2,Color_3,Entry
12.333333333333334,2,Color_1,Exit
12.333333333333334,1,Color_3,Exit
12.366666666666667,4,Color_1,Entry
12.366666666666667,1,Color_3,Entry
12.366666666666667,2,Color_4,Entry
12.366666666666667,1,Color_1,Exit
12.366666666666667,2,Color_3,Exit
12.366666666666667,4,Color_4,Exit
12.4,2,Color_3,Entry
12.4,1,Color_4,Entry
12.4,1,Color_3,Exit
12.4,2,Color_4,Exit
12.433333333333334,1,Color_2,Entry
12.433333333333334,4,Color_4,Entry
12.433333333333334,4,Color_2,Exit
12.433333333333334,1,Color_4,Exit
12.5,4,Color_2,Entry
12.5,1,Color_4,Entry
12.5,1,Color_2,Exit
12.5,4,Color_4,Exit
12.533333333333333,2,Color_1,Entry
12.533333333333333,1,Color_2,Entry
12.533333333333333,4,Color_3,Entry
12.533333333333333,4,Color_4,Entry
12.533333333333333,4,Color_1,Exit
12.533333333333333,4,Color_2,Exit
12.533333333333333,2,Color_3,Exit
12.533333333333333,1,Color_4,Exit
12.566666666666666,4,Color_1,Entry
12.566666666666666,2,Color_2,Entry
12.566666666666666,1,Color_4,Entry
12.566666666666666,2,Color_1,Exit
12.566666666666666,1,Color_2,Exit
12.566666666666666,4,Color_4,Exit
12.6,4,Color_2,Entry
12.6,2,Color_3,Entry
12.6,2,Color_2,Exit
12.6,4,Color_3,Exit
12.666666666666666,2,Color_1,Entry
12.666666666666666,4,Color_3,Entry
12.666666666666666,4,Color_1,Exit
12.666666666666666,2,Color_3,Exit
12.7,4,Color_1,Entry
12.7,2,Color_3,Entry
12.7,2,Color_1,Exit
12.7,4,Color_3,Exit
12.733333333333333,1,Color_2,Entry
12.733333333333333,4,Color_4,Entry
12.733333333333333,4,Color_2,Exit
12.733333333333333,1,Color_4,Exit
12.766666666666667,4,Color_2,Entry
12.766666666666667,1,Color_4,Entry
12.766666666666667,1,Color_2,Exit
12.766666666666667,4,Color_4,Exit
12.8,1,Color_2,Entry
12.8,4,Color_4,Entry
12.8,4,Color_2,Exit
12.8,1,Color_4,Exit
12.833333333333334,2,Color_1,Entry
12.833333333333334,4,Color_2,Entry
12.833333333333334,4,Color_3,Entry
12.833333333333334,1,Color_4,Entry
12.833333333333334,4,Color_1,Exit
12.833333333333334,1,Color_2,Exit
12.833333333333334,2,Color_3,Exit
12.833333333333334,4,Color_4,Exit
12.866666666666667,1,Color_3,Entry
12.866666666666667,4,Color_4,Entry
12.866666666666667,4,Color_3,Exit
12.866666666666667,1,Color_4,Exit
12.9,4,Color_1,Entry
12.9,2,Color_4,Entry
12.9,2,Color_1,Exit
12.9,4,Color_4,Exit
12.933333333333334,2,Color_1,Entry
12.933333333333334,4,Color_3,Entry
12.933333333333334,1,Color_4,Entry
12.933333333333334,4,Color_1,Exit
12.933333333333334,1,Color_3,Exit
12.933333333333334,2,Color_4,Exit
12.966666666666667,4,Color_1,Entry
12.966666666666667,1,Color_3,Entry
12.966666666666667,2,Color_4,Entry
12.966666666666667,2,Color_1,Exit
12.966666666666667,4,Color_3,Exit
12.966666666666667,1,Color_4,Exit
13.0,2,Color_1,Entry
13.0,4,Color_4,Entry
13.0,4,Color_1,Exit
13.0,2,Color_4,Exit
13.033333333333333,4,Color_1,Entry
13.033333333333333,2,Color_2,Entry
13.033333333333333,4,Color_3,Entry
13.033333333333333,1,Color_4,Entry
13.033333333333333,2,Color_1,Exit
13.033333333333333,4,Color_2,Exit
13.033333333333333,1,Color_3,Exit
13.033333333333333,4,Color_4,Exit
13.066666666666666,1,Color_3,Entry
13.066666666666666,4,Color_4,Entry
13.066666666666666,4,Color_3,Exit
13.066666666666666,1,Color_4,Exit
13.1,4,Color_2,Entry
13.1,2,Color_3,Entry
13.1,1,Color_4,Entry
13.1,2,Color_2,Exit
13.1,1,Color_3,Exit
13.1,4,Color_4,Exit
13.133333333333333,1,Color_2,Entry
13.133333333333333,4,Color_4,Entry
13.133333333333333,4,Color_2,Exit
13.133333333333333,1,Color_4,Exit
13.166666666666666,4,Color_2,Entry
13.166666666666666,1,Color_4,Entry
13.166666666666666,1,Color_2,Exit
13.166666666666666,4,Color_4,Exit
13.2,2,Color_2,Entry
13.2,4,Color_3,Entry
13.2,4,Color_2,Exit
13.2,2,Color_3,Exit
13.233333333333333,1,Color_1,Entry
13.233333333333333,4,Color_2,Entry
13.233333333333333,2,Color_4,Entry
13.233333333333333,4,Color_1,Exit
13.233333333333333,2,Color_2,Exit
13.233333333333333,1,Color_4,Exit
13.266666666666667,2,Color_1,Entry
13.266666666666667,1,Color_4,Entry
13.266666666666667,1,Color_1,Exit
13.266666666666667,2,Color_4,Exit
13.333333333333334,4,Color_1,Entry
13.333333333333334,1,Color_3,Entry
13.333333333333334,2,Color_4,Entry
13.333333333333334,2,Color_1,Exit
13.333333333333334,4,Color_3,Exit
13.333333333333334,1,Color_4,Exit
13.366666666666667,1,Color_2,Entry
13.366666666666667,2,Color_3,Entry
13.366666666666667,4,Color_4,Entry
13.366666666666667,4,Color_2,Exit
13.366666666666667,1,Color_3,Exit
13.366666666666667,2,Color_4,Exit
13.4,2,Color_1,Entry
13.4,4,Color_2,Entry
13.4,1,Color_3,Entry
13.4,4,Color_1,Exit
13.4,1,Color_2,Exit
13.4,2,Color_3,Exit
13.433333333333334,4,Color_1,Entry
13.433333333333334,2,Color_3,Entry
13.433333333333334,1,Color_4,Entry
13.433333333333334,2,Color_1,Exit
13.433333333333334,1,Color_3,Exit
13.433333333333334,4,Color_4,Exit
13.466666666666667,3,Color_1,Entry
13.466666666666667,3,Color_2,Entry
13.466666666666667,1,Color_3,Entry
13.466666666666667,4,Color_4,Entry
13.466666666666667,4,Color_1,Exit
13.466666666666667,4,Color_2,Exit
13.466666666666667,2,Color_3,Exit
13.466666666666667,1,Color_4,Exit
13.5,4,Color_1,Entry
13.5,3,Color_3,Entry
13.5,3,Color_4,Entry
13.5,3,Color_1,Exit
13.5,1,Color_3,Exit
13.5,4,Color_4,Exit
13.533333333333333,3,Color_1,Entry
13.533333333333333,4,Color_2,Entry
13.533333333333333,4,Color_1,Exit
13.533333333333333,3,Color_2,Exit
13.566666666666666,4,Color_1,Entry
13.566666666666666,3,Color_1,Exit
13.6,3,Color_2,Entry
13.6,4,Color_4,Entry
13.6,4,Color_2,Exit
13.6,3,Color_4,Exit
13.633333333333333,4,Color_3,Entry
13.633333333333333,3,Color_4,Entry
13.633333333333333,3,Color_3,Exit
13.633333333333333,4,Color_4,Exit
13.666666666666666,4,Color_2,Entry
13.666666666666666,3,Color_3,Entry
13.666666666666666,3,Color_2,Exit
13.666666666666666,4,Color_3,Exit
13.7,3,Color_1,Entry
13.7,3,Color_2,Entry
13.7,4,Color_3,Entry
13.7,4,Color_4,Entry
13.7,4,Color_1,Exit
13.7,4,Color_2,Exit
13.7,3,Color_3,Exit
13.7,3,Color_4,Exit
13.766666666666667,4,Color_1,Entry
13.766666666666667,4,Color_2,Entry
13.766666666666667,3,Color_3,Entry
13.766666666666667,3,Color_4,Entry
13.766666666666667,3,Color_1,Exit
13.766666666666667,3,Color_2,Exit
13.766666666666667,4,Color_3,Exit
13.766666666666667,4,Color_4,Exit
13.8,3,Color_1,Entry
13.8,4,Color_4,Entry
13.8,4,Color_1,Exit
13.8,3,Color_4,Exit
13.833333333333334,4,Color_3,Entry
13.833333333333334,3,Color_4,Entry
13.833333333333334,3,Color_3,Exit
13.833333333333334,4,Color_4,Exit
13.9,4,Color_1,Entry
13.9,3,Color_2,Entry
13.9,3,Color_1,Exit
13.9,4,Color_2,Exit
13.966666666666667,3,Color_3,Entry
13.966666666666667,4,Color_4,Entry
13.966666666666667,4,Color_3,Exit
13.966666666666667,3,Color_4,Exit
14.0,4,Color_2,Entry
14.0,3,Color_4,Entry
14.0,3,Color_2,Exit
14.0,4,Color_4,Exit
14.033333333333333,3,Color_2,Entry
14.033333333333333,4,Color_3,Entry
14.033333333333333,4,Color_2,Exit
14.033333333333333,3,Color_3,Exit
14.066666666666666,3,Color_1,Entry
14.066666666666666,4,Color_2,Entry
14.066666666666666,3,Color_3,Entry
14.066666666666666,4,Color_4,Entry
14.066666666666666,4,Color_1,Exit
14.066666666666666,3,Color_2,Exit
14.066666666666666,4,Color_3,Exit
14.066666666666666,3,Color_4,Exit
14.1,4,Color_1,Entry
14.1,3,Color_2,Entry
14.1,3,Color_1,Exit
14.1,4,Color_2,Exit
14.133333333333333,4,Color_3,Entry
14.133333333333333,3,Color_4,Entry
14.133333333333333,3,Color_3,Exit
14.133333333333333,4,Color_4,Exit
14.166666666666666,4,Color_2,Entry
14.166666666666666,3,Color_3,Entry
14.166666666666666,3,Color_2,Exit
14.166666666666666,4,Color_3,Exit
14.2,3,Color_1,Entry
14.2,4,Color_3,Entry
14.2,4,Color_1,Exit
14.2,3,Color_3,Exit
14.233333333333333,4,Color_1,Entry
14.233333333333333,3,Color_2,Entry
14.233333333333333,3,Color_3,Entry
14.233333333333333,4,Color_4,Entry
14.233333333333333,3,Color_1,Exit
14.233333333333333,4,Color_2,Exit
14.233333333333333,4,Color_3,Exit
14.233333333333333,3,Color_4,Exit
14.266666666666667,3,Color_1,Entry
14.266666666666667,4,Color_2,Entry
14.266666666666667,4,Color_3,Entry
14.266666666666667,3,Color_4,Entry
14.266666666666667,4,Color_1,Exit
14.266666666666667,3,Color_2,Exit
14.266666666666667,3,Color_3,Exit
14.266666666666667,4,Color_4,Exit
14.3,4,Color_1,Entry
14.3,3,Color_2,Entry
14.3,3,Color_1,Exit
14.3,4,Color_2,Exit
14.366666666666667,3,Color_1,Entry
14.366666666666667,4,Color_4,Entry
14.366666666666667,4,Color_1,Exit
14.366666666666667,3,Color_4,Exit
14.4,4,Color_1,Entry
14.4,3,Color_4,Entry
14.4,3,Color_1,Exit
14.4,4,Color_4,Exit
14.5,3,Color_3,Entry
14.5,4,Color_4,Entry
14.5,4,Color_3,Exit
14.5,3,Color_4,Exit
14.533333333333333,4,Color_3,Entry
14.533333333333333,3,Color_4,Entry
14.533333333333333,3,Color_3,Exit
14.533333333333333,4,Color_4,Exit
14.566666666666666,3,Color_1,Entry
14.566666666666666,4,Color_2,Entry
14.566666666666666,4,Color_1,Exit
14.566666666666666,3,Color_2,Exit
14.6,4,Color_1,Entry
14.6,3,Color_3,Entry
14.6,3,Color_1,Exit
14.6,4,Color_3,Exit
14.633333333333333,3,Color_1,Entry
14.633333333333333,4,Color_4,Entry
14.633333333333333,4,Color_1,Exit
14.633333333333333,3,Color_4,Exit
14.666666666666666,4,Color_3,Entry
14.666666666666666,3,Color_4,Entry
14.666666666666666,3,Color_3,Exit
14.666666666666666,4,Color_4,Exit
14.7,4,Color_1,Entry
14.7,3,Color_3,Entry
14.7,3,Color_1,Exit
14.7,4,Color_3,Exit
14.733333333333333,3,Color_2,Entry
14.733333333333333,4,Color_4,Entry
14.733333333333333,4,Color_2,Exit
14.733333333333333,3,Color_4,Exit
14.766666666666667,3,Color_1,Entry
14.766666666666667,4,Color_2,Entry
14.766666666666667,4,Color_3,Entry
14.766666666666667,3,Color_4,Entry
14.766666666666667,4,Color_1,Exit
14.766666666666667,3,Color_2,Exit
14.766666666666667,3,Color_3,Exit
14.766666666666667,4,Color_4,Exit
14.8,4,Color_1,Entry
14.8,3,Color_2,Entry
14.8,3,Color_1,Exit
14.8,4,Color_2,Exit
14.833333333333334,3,Color_1,Entry
14.833333333333334,4,Color_2,Entry
14.833333333333334,4,Color_1,Exit
14.833333333333334,3,Color_2,Exit
14.866666666666667,4,Color_1,Entry
14.866666666666667,3,Color_3,Entry
14.866666666666667,3,Color_1,Exit
14.866666666666667,4,Color_3,Exit
14.933333333333334,3,Color_2,Entry
14.933333333333334,4,Color_3,Entry
14.933333333333334,4,Color_2,Exit
14.933333333333334,3,Color_3,Exit
14.966666666666667,3,Color_3,Entry
14.966666666666667,4,Color_4,Entry
14.966666666666667,4,Color_3,Exit
14.966666666666667,3,Color_4,Exit
15.0,3,Color_1,Entry
15.0,4,Color_3,Entry
15.0,4,Color_1,Exit
15.0,3,Color_3,Exit
15.033333333333333,4,Color_2,Entry
15.033333333333333,3,Color_4,Entry
15.033333333333333,3,Color_2,Exit
15.033333333333333,4,Color_4,Exit
15.066666666666666,4,Color_1,Entry
15.066666666666666,3,Color_2,Entry
15.066666666666666,3,Color_3,Entry
15.066666666666666,4,Color_4,Entry
15.066666666666666,3,Color_1,Exit
15.066666666666666,4,Color_2,Exit
15.066666666666666,4,Color_3,Exit
15.066666666666666,3,Color_4,Exit
15.1,3,Color_1,Entry
15.1,4,Color_2,Entry
15.1,4,Color_3,Entry
15.1,3,Color_4,Entry
15.1,4,Color_1,Exit
15.1,3,Color_2,Exit
15.1,3,Color_3,Exit
15.1,4,Color_4,Exit
15.133333333333333,3,Color_3,Entry
15.133333333333333,4,Color_4,Entry
15.133333333333333,4,Color_3,Exit
15.133333333333333,3,Color_4,Exit
15.166666666666666,4,Color_3,Entry
15.166666666666666,3,Color_4,Entry
15.166666666666666,3,Color_3,Exit
15.166666666666666,4,Color_4,Exit
15.233333333333333,4,Color_1,Entry
15.233333333333333,3,Color_2,Entry
15.233333333333333,3,Color_1,Exit
15.233333333333333,4,Color_2,Exit
15.3,4,Color_2,Entry
15.3,3,Color_3,Entry
15.3,3,Color_2,Exit
15.3,4,Color_3,Exit
15.333333333333334,3,Color_1,Entry
15.333333333333334,4,Color_3,Entry
15.333333333333334,4,Color_1,Exit
15.333333333333334,3,Color_3,Exit
15.366666666666667,4,Color_1,Entry
15.366666666666667,3,Color_3,Entry
15.366666666666667,3,Color_1,Exit
15.366666666666667,4,Color_3,Exit
15.4,3,Color_2,Entry
15.4,4,Color_4,Entry
15.4,4,Color_2,Exit
15.4,3,Color_4,Exit
15.433333333333334,3,Color_1,Entry
15.433333333333334,4,Color_2,Entry
15.433333333333334,4,Color_3,Entry
15.433333333333334,3,Color_4,Entry
15.433333333333334,4,Color_1,Exit
15.433333333333334,3,Color_2,Exit
15.433333333333334,3,Color_3,Exit
15.433333333333334,4,Color_4,Exit
15.466666666666667,4,Color_1,Entry
15.466666666666667,3,Color_2,Entry
15.466666666666667,3,Color_1,Exit
15.466666666666667,4,Color_2,Exit
15.5,3,Color_1,Entry
15.5,4,Color_2,Entry
15.5,3,Color_3,Entry
15.5,4,Color_4,Entry
15.5,4,Color_1,Exit
15.5,3,Color_2,Exit
15.5,4,Color_3,Exit
15.5,3,Color_4,Exit
15.533333333333333,4,Color_3,Entry
15.533333333333333,3,Color_4,Entry
15.533333333333333,3,Color_3,Exit
15.533333333333333,4,Color_4,Exit
15.633333333333333,3,Color_2,Entry
15.633333333333333,4,Color_2,Exit
15.666666666666666,4,Color_1,Entry
15.666666666666666,3,Color_3,Entry
15.666666666666666,3,Color_1,Exit
15.666666666666666,4,Color_3,Exit
15.7,2,Color_1,Entry
15.7,4,Color_2,Entry
15.7,4,Color_1,Exit
15.7,3,Color_2,Exit
15.733333333333333,3,Color_1,Entry
15.733333333333333,3,Color_2,Entry
15.733333333333333,4,Color_3,Entry
15.733333333333333,1,Color_4,Entry
15.733333333333333,2,Color_1,Exit
15.733333333333333,4,Color_2,Exit
15.733333333333333,3,Color_3,Exit
15.733333333333333,3,Color_4,Exit
15.766666666666667,4,Color_1,Entry
15.766666666666667,1,Color_2,Entry
15.766666666666667,3,Color_3,Entry
15.766666666666667,3,Color_4,Entry
15.766666666666667,3,Color_1,Exit
15.766666666666667,3,Color_2,Exit
15.766666666666667,4,Color_3,Exit
15.766666666666667,1,Color_4,Exit
15.8,3,Color_1,Entry
15.8,3,Color_2,Entry
15.8,1,Color_3,Entry
15.8,4,Color_4,Entry
15.8,4,Color_1,Exit
15.8,1,Color_2,Exit
15.8,3,Color_3,Exit
15.8,3,Color_4,Exit
15.833333333333334,4,Color_1,Entry
15.833333333333334,1,Color_2,Entry
15.833333333333334,3,Color_3,Entry
15.833333333333334,3,Color_4,Entry
15.833333333333334,3,Color_1,Exit
15.833333333333334,3,Color_2,Exit
15.833333333333334,1,Color_3,Exit
15.833333333333334,4,Color_4,Exit
15.866666666666667,1,Color_1,Entry
15.866666666666667,3,Color_2,Entry
15.866666666666667,4,Color_4,Entry
15.866666666666667,4,Color_1,Exit
15.866666666666667,1,Color_2,Exit
15.866666666666667,3,Color_4,Exit
15.9,3,Color_1,Entry
15.9,4,Color_2,Entry
15.9,1,Color_3,Entry
15.9,3,Color_4,Entry
15.9,1,Color_1,Exit
15.9,3,Color_2,Exit
15.9,3,Color_3,Exit
15.9,4,Color_4,Exit
15.933333333333334,4,Color_1,Entry
15.933333333333334,2,Color_2,Entry
15.933333333333334,3,Color_1,Exit
15.933333333333334,4,Color_2,Exit
15.966666666666667,3,Color_1,Entry
15.966666666666667,4,Color_2,Entry
15.966666666666667,3,Color_3,Entry
15.966666666666667,4,Color_1,Exit
15.966666666666667,2,Color_2,Exit
15.966666666666667,1,Color_3,Exit
16.0,4,Color_1,Entry
16.0,3,Color_2,Entry
16.0,3,Color_1,Exit
16.0,4,Color_2,Exit
16.033333333333335,4,Color_3,Entry
16.033333333333335,3,Color_3,Exit
16.066666666666666,3,Color_3,Entry
16.066666666666666,4,Color_4,Entry
16.066666666666666,4,Color_3,Exit
16.066666666666666,3,Color_4,Exit
16.1,4,Color_3,Entry
16.1,3,Color_4,Entry
16.1,3,Color_3,Exit
16.1,4,Color_4,Exit
16.133333333333333,3,Color_1,Entry
16.133333333333333,4,Color_2,Entry
16.133333333333333,4,Color_1,Exit
16.133333333333333,3,Color_2,Exit
16.166666666666668,3,Color_2,Entry
16.166666666666668,4,Color_4,Entry
16.166666666666668,4,Color_2,Exit
16.166666666666668,3,Color_4,Exit
16.2,4,Color_1,Entry
16.2,4,Color_2,Entry
16.2,3,Color_3,Entry
16.2,3,Color_4,Entry
16.2,3,Color_1,Exit
16.2,3,Color_2,Exit
16.2,4,Color_3,Exit
16.2,4,Color_4,Exit
16.266666666666666,3,Color_1,Entry
16.266666666666666,3,Color_2,Entry
16.266666666666666,4,Color_3,Entry
16.266666666666666,4,Color_4,Entry
16.266666666666666,4,Color_1,Exit
16.266666666666666,4,Color_2,Exit
16.266666666666666,3,Color_3,Exit
16.266666666666666,3,Color_4,Exit
16.3,4,Color_2,Entry
16.3,3,Color_3,Entry
16.3,3,Color_2,Exit
16.3,4,Color_3,Exit
16.333333333333332,4,Color_1,Entry
16.333333333333332,3,Color_4,Entry
16.333333333333332,3,Color_1,Exit
16.333333333333332,4,Color_4,Exit
16.366666666666667,3,Color_2,Entry
16.366666666666667,2,Color_3,Entry
16.366666666666667,4,Color_4,Entry
16.366666666666667,4,Color_2,Exit
16.366666666666667,3,Color_3,Exit
16.366666666666667,3,Color_4,Exit
16.4,3,Color_3,Entry
16.4,2,Color_3,Exit
16.433333333333334,4,Color_2,Entry
16.433333333333334,3,Color_4,Entry
16.433333333333334,3,Color_2,Exit
16.433333333333334,3,Color_3,Exit
16.433333333333334,4,Color_4,Exit
16.466666666666665,3,Color_3,Entry
16.5,3,Color_4,Exit
16.533333333333335,3,Color_2,Entry
16.533333333333335,4,Color_3,Entry
16.533333333333335,3,Color_4,Entry
16.533333333333335,4,Color_2,Exit
16.533333333333335,3,Color_3,Exit
16.566666666666666,3,Color_1,Entry
16.566666666666666,4,Color_2,Entry
16.566666666666666,4,Color_1,Exit
16.566666666666666,3,Color_2,Exit
16.633333333333333,4,Color_1,Entry
16.633333333333333,3,Color_2,Entry
16.633333333333333,3,Color_1,Exit
16.633333333333333,4,Color_2,Exit
16.833333333333332,3,Color_1,Entry
16.833333333333332,4,Color_2,Entry
16.833333333333332,4,Color_1,Exit
16.833333333333332,3,Color_2,Exit
16.866666666666667,4,Color_1,Entry
16.866666666666667,3,Color_2,Entry
16.866666666666667,2,Color_3,Entry
16.866666666666667,4,Color_4,Entry
16.866666666666667,3,Color_1,Exit
16.866666666666667,4,Color_2,Exit
16.866666666666667,4,Color_3,Exit
16.866666666666667,3,Color_4,Exit
